226.7742732288, 205.03019999293136
228.10763621024478, 213.64577618072838
228.41533535980895, 222.56905151808957
224.5178127986627, 234.3641855847164
219.3894936392597, 246.26188603453136
222.05621960214927, 256.00569243739704
229.23586642531345, 259.0826839330388
236.41551324847762, 256.6210907365254
240.10790304324777, 250.67224051161793
239.8002038936836, 244.72339028671044
236.62064601485375, 240.72330134237612
231.80002600501493, 239.90277027687165
227.38967152792836, 240.41560219281195
223.90241449953433, 242.5694962397612
221.9536532189612, 246.26188603453136
221.33825491983285, 252.92870094175524
224.31268003228658, 256.41595797014924
235.90268133253733, 258.9801175498508
245.95418688496716, 262.05710904549255
250.05684221248956, 266.1597643730149
248.2106473151045, 267.1854282048955
242.77462900613733, 265.2366669243224
241.35428973174905, 255.84815047282015
243.97998914136338, 251.90960135839865
249.8090418307072, 249.54647188974576
258.3688219060499, 249.0213320078229
263.3576507843171, 251.12189153551435
262.4649129850483, 253.6950769569364
258.2637939296653, 255.37552457908956
254.32524481524385, 254.902898685359
251.7520593938218, 253.6425629687441
249.3364159369766, 254.58781475620526
248.2861361731309, 255.37552457908956
246.92077248013143, 256.3207763665507
242.98222336570993, 257.2660281540119
237.73082454648127, 258.10625196508846
230.2213242349843, 259.4716156580879
227.70065280175456, 259.8392135754339
227.0956916577794, 262.3178738181099
228.77613927993258, 265.17463477577024
232.03620766690975, 266.3173391588344
235.53153872098832, 266.48538392104973
237.480857962686, 265.1074168708841
235.63236557831752, 261.88095743635006
231.39763757049153, 260.0996829568677
227.70065280175456, 258.8561517164743
222.7013211258489, 255.7221169011587
221.23092945646488, 252.10915451352938
221.77707493366464, 246.14356545488562
224.08769041412526, 242.11049116171802
227.36456327732395, 240.26199877734953
232.02780542879898, 239.33775258516528
236.60702519916637, 240.30400996790334
239.88389806236506, 244.46311783273245
240.2199875867957, 250.34468451026854
240.9761890167646, 261.9397731031254
242.78267021057928, 265.3426795379856
248.07608022036177, 267.48525025623087
254.12569166011318, 271.0982126438602
258.7469226210344, 273.07273859989016
260.3013366715261, 275.92949955755057
257.7806652382963, 277.23184646471924
253.53753499235955, 275.63542122367375
253.11742308682128, 274.3330743165051
254.7138483278668, 275.8034659858891
255.38602737672807, 277.1478240836116
254.83988189952828, 279.752517897949
252.19317689463702, 280.08860742237965
249.75652784251494, 278.9963164679801
248.95831522199217, 273.91296241096677
247.90803545814646, 268.9556419256149
244.84121854771692, 263.45217596306327
247.529934743162, 267.14916073180024
251.94110975131406, 272.9887162187825
257.21725783880595, 279.653654161194
259.02018254328357, 282.8588536358209
259.02018254328357, 284.8621033074627
259.22050751044776, 287.2660029134328
260.22213234626867, 288.6682776835821
262.0250570507463, 290.27087742089554
267.3136361838806, 287.6666528477612
275.64715481791046, 284.6217133468657
285.7435331629851, 282.3780737146269
295.038611639403, 280.2946940561194
299.8464108513433, 277.5702745026866
303.2118702997015, 275.64715481791046
308.9812293540299, 276.28819471283583
312.0261688549254, 278.69209431880597
310.74408906507466, 280.13443408238805
305.29524995820896, 278.0510544238806
297.1219912979105, 275.96767476537315
281.4165138722388, 275.64715481791046
267.47389615761193, 276.6087146602985
263.1468768668657, 279.01261426626866
260.1019373659702, 281.25625389850745
257.05699786507466, 283.1793735832836
252.24919865313433, 283.98067345194033
245.99905967761194, 287.82691282149256
242.63360022925374, 293.9167918232836
239.5886607283582, 300.00667082507465
239.10788080716418, 303.37213027343284
242.4733402555224, 299.0451109826866
246.80035954626868, 294.7180916919403
250.80685888955225, 293.2757519283582
257.8582977337314, 291.99367213850746
262.826356919403, 290.39107240119404
262.66609694567165, 292.4744520597015
262.34557699820897, 296.1604314555224
263.307136840597, 298.7245910352239
265.3905164991045, 300.4874507462687
268.7559759474627, 299.3656309301493
274.52533500179106, 296.32069142925377
281.57677384597014, 293.11549195462686
290.07055245373135, 287.02561295283584
296.1604314555224, 282.3780737146269
299.68615087761196, 278.5318343450746
302.0900504835821, 276.1279347391045
296.32069142925377, 275.16637489671643
281.0959939247761, 274.84585494925375
267.7944161050746, 275.96767476537315
263.6276567880597, 278.21131439761194
259.4608974710448, 281.25625389850745
258.3390776549254, 282.2178137408955
257.37751781253735, 282.85885363582094
252.40945862686567, 283.33963355701496
246.31957962507465, 287.1858729265672
242.7938602029851, 292.9552319808955
239.26814078089552, 299.20537095641794
238.7873608597015, 303.05161032597016
243.11438015044777, 304.17343014208956
252.89023854805973, 303.69265022089553
260.2621973397015, 302.0900504835821
265.23025652537314, 300.64771072
270.03805573731347, 303.8529101946269
285.4230132155224, 323.5648869635821
291.19237226985075, 334.3023052035821
290.7115923486567, 345.5205033647761
282.85885363582094, 353.2129821038806
272.7624752907463, 353.5335020513433
261.0634972083582, 345.68076333850746
262.34557699820897, 329.97528591283583
269.23675586865676, 323.5648869635821
286.70509300537316, 324.36618683223884
306.41706977432835, 336.3856848620896
322.60332712119407, 341.19348407402987
338.14854457313436, 335.2638650459702
355.13610178865673, 322.60332712119407
369.71975939820896, 308.9812293540299
372.28391897791045, 278.3715743713433
375.6093134328358, 248.8411701492537
384.68653850746267, 229.43468895522386
384.68653850746267, 202.20301373134328
374.98329791044773, 180.2924704477612
354.6377934328358, 150.8697408955224
337.7353743283582, 125.82912
308.93866029850744, 100.47549134328358
290.4712023880597, 90.77225074626865
313.32076895522385, 111.43076298507462
325.8410794029851, 142.41853134328358
343.05650626865673, 171.8412608955224
362.14997970149255, 188.43067223880595
380.9304453731343, 199.07293611940298
386.25157731343285, 208.46316895522386
362.14997970149255, 171.52825313432837
332.72725014925373, 150.55673313432837
